id,title,body,created_at,rate,recommendation_status,is_buyer,product_id,advantages,disadvantages,likes,dislikes,seller_title,seller_code,true_to_size_rate
43051970,,فوق العاده زیبا و مفید ,23 آذر 1401,5.0,recommended,True,3639723,,,0,0,انتشارات السانا,CAEY2,
42503363,,کتاب زرد خاطره ,10 آذر 1401,1.0,no_idea,True,3639723,,,0,0,انتشارات السانا,CAEY2,
42484864,,کتابی ارزان و کوچک و مفید به عنوان بهترین هدیه برای دوستانی که نیاز به انگیزش دارند,10 آذر 1401,5.0,recommended,True,3639723,"['ارزان', 'کوچک', 'انگیزشی']",,0,0,انتشارات السانا,CAEY2,
42479627,بد نیست ,نشرای بهتری انتخاب میشه کرد,9 آذر 1401,3.0,recommended,True,3639723,,,0,0,رویای قاصدک,CVMW2,
42339437,,عالی,6 آذر 1401,5.0,recommended,True,3639723,,,0,0,انتشارات السانا,CAEY2,
42181672,کتاب ,خوب بود من که راضی بودم ,2 آذر 1401,3.0,recommended,True,3639723,,,0,0,وستا بوک,C5DRZ,
42122776,,کتابی با زبان صریح میشه تو یه روز خوند و تموم کرد عالی,30 آبان 1401,5.0,recommended,True,3639723,,,0,0,انتشارات السانا,CAEY2,
41535306,,بسیار پر محتوا,15 آبان 1401,5.0,recommended,True,3639723,,,1,0,وستا بوک,C5DRZ,
41370327,,عالی,11 آبان 1401,5.0,,True,3639723,,,1,0,نشر وب,C9NTJ,
41310024,,کتاب خوبی نسبت به سایر کتابهای انگیزشی اصلا قابل مقایسه نیست .توصیه میکنم حتما بخونید,10 آبان 1401,5.0,recommended,True,3639723,,,1,0,انتشارات السانا,CAEY2,
40935998,,محشر,1 آبان 1401,5.0,,True,3639723,,,1,0,نشر وب,C9NTJ,
40832295,,ترجمش اوکی بود خیلی کم حجم هم هست، بنظرم ارزش خوندن رو هم داشت پیشنهادش میکنم,29 مهر 1401,5.0,recommended,True,3639723,,,1,0,انتشارات السانا,CAEY2,
40440504,من راضی بودم,هم از نظر کیفیت خوب بود هم از نظر متن داخل کتاب,20 مهر 1401,5.0,recommended,True,3639723,,,1,0,نشر وب,C9NTJ,
39944755,,قیمت مناسب نوع چاپ و صفحات هم عالی,8 مهر 1401,5.0,recommended,True,3639723,,,1,0,انتشارات السانا,CAEY2,
39685192,خوب,میشد بهتر از این هم باشه,3 مهر 1401,4.0,recommended,True,3639723,,,1,0,انتشارات السانا,CAEY2,
38979441,,عالیییی,18 شهریور 1401,5.0,,False,3639723,['عالیه این کتاب'],,2,0,,,
38967082,,هنوز نخوندمش ولی خوب بنظر میرسه,17 شهریور 1401,3.0,no_idea,True,3639723,,,2,0,انتشارات السانا,CAEY2,
38876295,,برا دخترم گرفتم راضی بود,15 شهریور 1401,4.0,,True,3639723,,,2,0,نشر وب,C9NTJ,
38573234,,"مطالب مفیدی نداشت
که ارزش وقت گذاشتن داشته باشه",7 شهریور 1401,2.0,not_recommended,True,3639723,,,0,2,انتشارات السانا,CAEY2,
38556269,,یه کتاب کوچیک اما انرژی بخش,7 شهریور 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
38214927,,عالی,29 مرداد 1401,3.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
38162241,,"باتخفیف و برای هدیه گرفتم
عالی",28 مرداد 1401,5.0,recommended,True,3639723,,,2,0,نشر وب,C9NTJ,
38081436,,کتاب خوبیه پیشنهاد میکنم بخونیدش حتما,26 مرداد 1401,5.0,recommended,True,3639723,,,2,0,وستا بوک,C5DRZ,
37999314,,سالم به دستم رسید ممنون,24 مرداد 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
37907204,,قبل از خوندن کتاب و بعدش حس نمیکنید چیزی یاد گرفتید,22 مرداد 1401,1.0,not_recommended,True,3639723,,,1,1,وستا بوک,C5DRZ,
37852866,,حوبه کتابش,20 مرداد 1401,5.0,,True,3639723,,,2,0,نشر وب,C9NTJ,
37732108,,محتواشو دوست داشتم,17 مرداد 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
37597078,,عالی,13 مرداد 1401,5.0,,True,3639723,,,2,0,نشر وب,C9NTJ,
37534625,,انگیزشی هست و خوبه,11 مرداد 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
37468275,کتاب,"محتوا عالی 
کیفیت چاپ بالا
چاپ جدید ",9 مرداد 1401,5.0,recommended,True,3639723,"['قیمت ', 'کیفیت چاپ ']",,2,0,وستا بوک,C5DRZ,
37454433,,"بسته بندی عالی
کیفیت چاپش هم خوب بود",9 مرداد 1401,5.0,recommended,True,3639723,,,2,0,نشر وب,C9NTJ,
37449259,خوب بود,از خریدم راضی بودم,9 مرداد 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
37355627,,کتاب خوبیه,6 مرداد 1401,4.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
37205999,,عالی,2 مرداد 1401,4.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
37162792,عالیه ,عالی و انرژی بخش,31 تیر 1401,5.0,recommended,True,3639723,"['بسته بندی خوب', 'قیمت مناسب']",['ندارد'],2,0,انتشارات السانا,CAEY2,
37026319,,کتاب خیلی خوبیه,27 تیر 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
36978100,,خوب بود,26 تیر 1401,5.0,recommended,True,3639723,,,2,0,نشر وب,C9NTJ,
36862455,عالی,خیلی کتاب خوبی .قیمت مناسب,23 تیر 1401,4.0,recommended,True,3639723,['خیلی خوب بود'],['ندارد'],2,0,انتشارات السانا,CAEY2,
36747972,,عالی,21 تیر 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
36721102,,عالی,20 تیر 1401,5.0,,False,3639723,,,2,0,,,
36679767,مفید,کتاب خوبی هست,19 تیر 1401,4.0,recommended,True,3639723,,,2,0,وستا بوک,C5DRZ,
36504298,تخت خوابت را مرتب کن,"بسته بندی خوب
چاپ خوب
ترجمه خوب
",14 تیر 1401,5.0,,True,3639723,,,2,0,نشر وب,C9NTJ,
36480807,,یه کتاب کوتاه ولی موثر,13 تیر 1401,5.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
36457176,کتاب تختخوابت رامرتب کن,"نخونید بهتره 
به جاش کتاب های پرمحتوار تربخونید",12 تیر 1401,3.0,no_idea,True,3639723,,,1,0,انتشارات السانا,CAEY2,
33797566,,کتاب خوبی بود البته‌ برای یه مبتدی.,24 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33789732,کتاب,خوب بود از نظرم یه کتابایی مثل این باید خونده بشن,24 فروردین 1401,0.0,recommended,True,3639723,"['کیفیت چاپش خوبه', 'جلد کتابم خوبه کلا', 'ترجمه خوبی داره']",,3,0,انتشارات السانا,CAEY2,
33730328,خوب بود,خوب بود بد نبود,22 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33632199,با این تخفیف نمیخوای بخری؟,مرسی دیجیکالا,20 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33553874,عاااالی,مطمئن باشید کتاب سالم به دست شما میرسه چون من به دفعات زیاد از دی جی کالا خرید کردم و هر بار کالا هام با بهترین کیفیت و بدون آسیب دریافت کردم.,18 فروردین 1401,0.0,recommended,True,3639723,,,4,0,انتشارات السانا,CAEY2,
33541656,عالی,عالی,18 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33496760,,قیمت مناسب و فونت عالی با جنس خوب جلد و کاغذ,16 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33458625,,عالیه,15 فروردین 1401,0.0,recommended,True,3639723,,,3,0,وستا بوک,C5DRZ,
33290721,,پیشنهاد میکنم,11 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33288124,,داستان گونه و ساده و قابل فهم همگان نوجوانان حتما بخوانند که رعایت نکات ۱۰گانه ان بسیار کمک کننده هست برای نظم دادن به ذهن و زندگی,11 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
33137029,کتاب خاطرات,یک دریا سالار آمریکایی از خاطرات جنگ های مختلف میگوید,6 فروردین 1401,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
32937885,,"خوب 
مناسب ",28 اسفند 1400,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
32919620,حرف تازه‌ای نداشت,"کتابی است در حد یکساعت مطالعه
ده توصیه برای دستیابی به پشتکار و تلاش در رسیدن به هدف ارائه میکند.
برای کسی که اهل مطالعه عمیق نباشد مناسب است. ولی برای اهل کتاب حرف جدیدی برای گفتن ندارد ",28 اسفند 1400,0.0,not_recommended,True,3639723,,,0,2,انتشارات السانا,CAEY2,
32843128,,ارزش یک بار خوندن و داره ,26 اسفند 1400,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
32787000,,خوب,24 اسفند 1400,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
32677835,بد نبود,موضوع کتاب برا من جذابیت زیادی نداشت و مثالهاش خیلی منو جذب خودش نکرد,22 اسفند 1400,0.0,no_idea,True,3639723,"['کیفیت صفحات', 'کیفیت جلد']",['موضوع خیلی جذاب نبود'],2,2,انتشارات السانا,CAEY2,
32671472,,عالی,22 اسفند 1400,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
32645433,خوبه,کتاب خوبیه 👍🏻👍🏻,21 اسفند 1400,0.0,recommended,True,3639723,,,3,0,انتشارات السانا,CAEY2,
32643599,,بهترین کتاب در جهت عادت های کوچک,21 اسفند 1400,0.0,recommended,True,3639723,,,2,0,انتشارات السانا,CAEY2,
32597257,عالیه بخونید,کتاب خوبیه ,20 اسفند 1400,0.0,recommended,True,3639723,,,3,0,وستا بوک,C5DRZ,
32578620,راضیم,راضیم از کتابش و تطابق با عکس,19 اسفند 1400,0.0,recommended,True,3639723,,,3,0,وستا بوک,C5DRZ,
32556929,عالی,انتشارات مطمئن با برگه های بسیار خوب و تعداد درست صفحات کتاب,19 اسفند 1400,0.0,recommended,True,3639723,,,3,0,وستا بوک,C5DRZ,
25165478,,با تخفیف خریدم,19 شهریور 1400,3.0,no_idea,True,1743432,,,0,0,دایره رنگی ایده,5ANWF,
23337769,خوب بود,راضی کننده,3 مرداد 1400,0.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
21673084,کتابی مناسب  تربیت جنسی کودکان,خیلی خوبه,17 خرداد 1400,0.0,recommended,True,1743432,,,0,0,سیاره ی کتاب,AJ9XP,
20433101,مهارت های خود مراقبتی,در زمینه ی مسائل خود مراقبتی و آموزش به بچه ها از لحاظ تربیت جنسی، کتاب کم داریم و این یکی از اون کتابهایی هست که میتونه والدین رو یاری کنه,16 اردیبهشت 1400,0.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
19369963,مناسب و کاربردی ,مناسب و کاربردی ,23 فروردین 1400,4.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
18568509,,عاااالی     ,27 اسفند 1399,5.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
17201974,,آموزنده و در باره جاهای خوصوصی که بچه ها رایت نمیکنند است ومن راضی هستم.,25 بهمن 1399,4.4,,False,1743432,,,0,0,,,
16703716,,کتاب خوبیه برای آموزش ,12 بهمن 1399,5.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
15818231,کتاب خوب,کتاب خوبیه عالی,18 دی 1399,0.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
14206225,,عالیه,11 آذر 1399,3.0,recommended,True,1743432,,,0,0,فرهنگان,A3AMX,
13977343,,متأسفانه با گسترش ناهنجاری ها در جامعه، خرید این نوع کتاب های آموزشی برای کودکان را توصیه میکنم,6 آذر 1399,3.0,recommended,True,1743432,,,1,0,کتابکالا,A5659,
13142895,عالی ,خیلی خوب است ,9 آبان 1399,5.0,recommended,True,1743432,,,0,0,کتابکالا,A5659,
12568768,,نیاز دنیای امروز و همیشه,17 مهر 1399,5.0,recommended,True,1743432,,,0,0,کتابکالا,A5659,
9991356,,عالی و مفید مناسب کودکان,19 تیر 1399,5.0,recommended,True,1743432,,,0,0,دایره رنگی ایده,5ANWF,
36436443,کتاب جمع جور و کوتاه,"کتاب متوسطی از لحاظ محتواست
خیلی برپایه مثال های نظامی پیشرفته و بیشتر به درد موفقیت در سربازی می خوره تا زندگی

توصیه میکنم قبل از سربازی بخویند :)",12 تیر 1401,3.0,no_idea,True,3639723,,,1,0,انتشارات السانا,CAEY2,
53867566,,بوش فوق العادست و پخش بوی خوبی هم داره,29 شهریور 1402,5.0,recommended,True,7409126,,,0,0,دیجی‌کالا,5A52N,
51716707,نسبتا خوبه اما با تخفیف ۵۰ درصد,روی پوست راحت پخش میشه. حجمش کمه ولی ۹۰ تومن در مقایسه با بقیه برندها قیمت خوبیه. تگر قبلا از اون یا لاروش پوزه استفاده کردین اصلا ازین کیفیت خوشتون نخواهد اومد ولی خب با توجه به قیمت کیفیتش مناسب بود,26 تیر 1402,4.0,,False,1810442,,,0,0,,,
49879363,رول ضد تعریق ,به شما عزیزان این رول ضد تعریق را پیشنهاد میکنم عالیه ,12 خرداد 1402,5.0,recommended,True,3358296,"['بسیار خوشبو ', 'مارک عالی ', 'قیمت مناسب ']",['ندارد '],0,0,مکس فور,DYX6E,
54364022,,خوب,15 مهر 1402,3.0,recommended,True,10739720,,,0,0,دیجی‌کالا,5A52N,
50387666,عالی,اصل هرباندسنس فقط توسط شرکت آردن پر شده,23 خرداد 1402,5.0,recommended,True,2170770,,,0,0,پاییزانه,CXFZ4,
35328442,شامپو,تو تخفیف خریدم خوب بود,9 خرداد 1401,4.0,no_idea,True,2170770,,,0,0,دیجی‌کالا,5A52N,
21259282,,بد نیست برا استفاده روزمره .اما از فروشنده ناراضیم انگار کالای دست دوم برا من فرستادن صفحش خط و خش داره .,6 خرداد 1400,2.5,no_idea,True,2210803,,,0,0,گالري عليرضا,CAA9K,
21187283,ساعت نوجوونا,بنظرم فقط بدرد نوجوونا میخوره و میتونه مدتی خوشحالشون کنه البته اگه بعنوان هدیه بگیرن ، وگرنه بعید میدونم زیاد عمر کنه ، ولی با این قیمت ارزش داره,4 خرداد 1400,3.4,recommended,True,2210803,,,0,0,گالري عليرضا,CAA9K,
